job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
1870,AI Engineer,Startup,Education,USA,Hybrid,Mid,8,Master,0,1,0,1,1,71951,4,2020,Low,6
1871,Data Analyst,Enterprise,Education,UK,Onsite,Entry,11,Bachelor,0,0,1,0,1,155150,7,2021,Medium,3
1872,AI Engineer,MNC,Finance,USA,Hybrid,Senior,9,Bachelor,1,1,0,1,1,174408,9,2026,Low,3
1873,Data Engineer,Medium,E-commerce,India,Remote,Entry,1,Bachelor,0,0,0,0,0,97259,4,2021,Medium,4
1874,Data Scientist,Startup,Education,Germany,Onsite,Entry,14,Bachelor,0,0,1,1,0,175417,1,2020,High,1
1875,Data Scientist,Startup,Education,Australia,Remote,Senior,2,Bachelor,1,0,1,1,0,156632,7,2024,Medium,5
1876,Business Analyst,MNC,Technology,UK,Hybrid,Senior,14,Master,1,0,1,0,0,189948,3,2020,High,8
1877,Business Analyst,Enterprise,Technology,Australia,Onsite,Mid,14,Bachelor,1,0,1,0,0,167146,11,2023,High,8
1878,Data Analyst,Startup,Education,Australia,Onsite,Senior,13,Bachelor,0,1,0,1,0,141560,10,2023,Low,7
1879,Data Engineer,Enterprise,Healthcare,Australia,Onsite,Entry,14,Bachelor,1,1,1,0,1,72649,9,2025,Low,7
1880,Machine Learning Engineer,MNC,E-commerce,Germany,Onsite,Entry,7,Master,0,0,0,0,1,177765,10,2021,High,4
1881,AI Engineer,Medium,Retail,USA,Remote,Senior,0,PhD,1,1,0,1,0,179973,9,2023,High,9
1882,Data Analyst,Startup,Education,Canada,Onsite,Entry,1,PhD,0,0,0,1,0,126354,2,2026,Medium,6
1883,Business Analyst,Enterprise,Technology,Australia,Hybrid,Senior,4,Bachelor,1,0,1,0,0,110601,12,2020,Medium,2
1884,AI Engineer,Startup,E-commerce,India,Onsite,Mid,14,PhD,1,0,0,0,0,111900,7,2021,Low,5
1885,Business Analyst,Enterprise,E-commerce,Australia,Hybrid,Mid,14,Master,0,1,0,0,0,100517,8,2023,High,7
1886,AI Engineer,Enterprise,Technology,Australia,Hybrid,Senior,6,Bachelor,1,0,0,1,1,175097,11,2024,Low,8
1887,Machine Learning Engineer,Enterprise,E-commerce,USA,Remote,Entry,9,Master,1,1,1,1,0,182123,1,2023,Medium,7
1888,Data Analyst,MNC,E-commerce,Singapore,Onsite,Senior,12,Master,1,1,0,1,0,83540,5,2024,Low,3
1889,AI Engineer,Medium,Technology,India,Hybrid,Senior,8,Bachelor,1,0,0,1,1,56749,11,2023,High,5
1890,Data Engineer,Startup,Finance,USA,Onsite,Mid,13,Master,1,1,1,1,0,165894,8,2024,High,9
1891,Data Scientist,Medium,Education,Australia,Remote,Senior,2,Bachelor,0,0,0,1,0,50827,10,2020,High,6
1892,Data Engineer,Enterprise,Healthcare,Singapore,Remote,Mid,10,Master,1,0,0,0,0,103292,2,2020,High,4
1893,Data Engineer,Enterprise,Retail,USA,Onsite,Mid,3,PhD,1,1,0,0,1,165667,1,2022,High,6
1894,Data Scientist,Medium,Healthcare,USA,Hybrid,Senior,9,PhD,1,1,1,0,0,84664,10,2020,Medium,1
1895,Data Engineer,Medium,Finance,UK,Remote,Senior,0,PhD,1,0,0,1,0,73814,4,2023,Low,3
1896,AI Engineer,Startup,Finance,Germany,Hybrid,Senior,11,Master,0,1,1,0,1,53801,1,2025,Low,4
1897,AI Engineer,Enterprise,E-commerce,Singapore,Hybrid,Senior,0,Bachelor,0,0,1,1,1,81072,5,2021,Low,7
1898,AI Engineer,Medium,Healthcare,Canada,Onsite,Mid,0,PhD,0,0,1,0,0,137089,8,2024,Medium,2
1899,Data Scientist,MNC,Finance,Singapore,Remote,Senior,3,Bachelor,0,1,1,1,1,158139,11,2020,Medium,7
1900,Data Engineer,Enterprise,Healthcare,Germany,Onsite,Mid,8,PhD,0,0,0,0,1,192861,8,2026,Low,8
1901,Data Scientist,Enterprise,Finance,Germany,Onsite,Mid,7,PhD,0,1,1,1,1,155198,9,2021,Low,8
1902,AI Engineer,Startup,Retail,India,Onsite,Entry,3,Master,1,0,0,1,1,199794,5,2026,Medium,7
1903,Data Engineer,MNC,Finance,UK,Hybrid,Mid,7,PhD,1,0,1,1,1,150542,8,2025,Low,8
1904,Data Engineer,Startup,Healthcare,UK,Onsite,Entry,14,Bachelor,1,0,1,0,0,93322,10,2024,Low,8
1905,Business Analyst,MNC,E-commerce,USA,Remote,Senior,6,Bachelor,1,0,0,0,0,156321,5,2024,High,1
1906,Business Analyst,Startup,Healthcare,Germany,Hybrid,Entry,5,PhD,0,1,1,0,0,127119,7,2024,Medium,1
1907,Machine Learning Engineer,MNC,Technology,Singapore,Onsite,Senior,9,Bachelor,0,0,1,0,1,122191,11,2020,Low,7
1908,Data Analyst,MNC,Healthcare,Canada,Remote,Mid,11,Bachelor,0,0,0,1,0,174944,8,2024,Medium,8
1909,Business Analyst,MNC,Retail,India,Onsite,Entry,1,Bachelor,0,1,0,1,0,162853,12,2022,Low,9
1910,Data Scientist,Medium,Education,Singapore,Onsite,Senior,14,Bachelor,0,0,1,0,0,153691,12,2025,Low,5
1911,Business Analyst,Enterprise,Retail,UK,Onsite,Senior,2,Bachelor,0,1,1,1,0,91873,8,2026,High,2
1912,Machine Learning Engineer,MNC,Retail,USA,Hybrid,Entry,3,PhD,0,0,1,1,1,128231,12,2025,Medium,7
1913,Data Engineer,Medium,Finance,Canada,Onsite,Entry,6,Bachelor,1,1,0,0,0,181302,2,2026,High,4
1914,Machine Learning Engineer,Medium,Retail,Germany,Remote,Senior,7,Bachelor,0,0,1,1,0,128332,1,2020,High,5
1915,Data Engineer,Startup,Healthcare,Singapore,Onsite,Senior,13,PhD,0,1,0,0,0,99940,12,2025,Low,1
1916,Data Engineer,Enterprise,Education,Canada,Onsite,Mid,10,Master,1,0,1,0,0,138090,11,2021,Medium,4
1917,Data Analyst,Enterprise,E-commerce,UK,Hybrid,Senior,7,Bachelor,0,1,0,0,0,172378,12,2022,Low,5
1918,Business Analyst,Startup,Retail,India,Onsite,Entry,3,Master,1,1,0,1,1,160590,8,2022,Medium,9
1919,Data Scientist,Enterprise,Healthcare,Singapore,Remote,Senior,8,Master,0,0,1,0,1,198122,9,2020,High,5
1920,Data Scientist,Startup,Finance,Germany,Remote,Senior,7,PhD,1,1,1,0,0,148426,12,2025,High,5
1921,AI Engineer,Medium,Finance,India,Onsite,Entry,10,Master,1,0,0,0,1,87311,7,2024,Medium,8
1922,Data Engineer,Medium,E-commerce,Australia,Remote,Mid,12,Master,0,0,0,1,0,172614,8,2022,Medium,4
1923,Data Scientist,MNC,E-commerce,Canada,Remote,Senior,4,Master,1,1,1,1,0,164139,9,2023,Low,7
1924,Data Analyst,Startup,Healthcare,Canada,Onsite,Entry,12,PhD,1,0,0,1,1,121905,10,2021,High,5
1925,Data Engineer,Medium,E-commerce,USA,Remote,Entry,2,Bachelor,1,0,1,1,0,90831,10,2023,High,5
1926,Data Analyst,Medium,E-commerce,Germany,Remote,Entry,1,PhD,1,1,1,1,0,99369,10,2020,Medium,6
1927,Data Scientist,Startup,Finance,Canada,Onsite,Entry,11,PhD,0,0,0,1,0,131998,4,2022,Medium,8
1928,Data Scientist,Medium,Healthcare,UK,Hybrid,Mid,8,PhD,1,1,1,0,1,116071,3,2026,High,7
1929,AI Engineer,Enterprise,Education,Australia,Hybrid,Entry,0,Bachelor,1,1,1,1,0,74978,4,2026,Low,8
1930,Data Scientist,Medium,E-commerce,UK,Onsite,Senior,6,Master,0,1,0,1,0,158230,10,2024,Low,3
1931,Data Engineer,Startup,Healthcare,India,Hybrid,Mid,10,Bachelor,0,1,1,0,0,149823,3,2025,Low,9
1932,Data Engineer,Enterprise,Retail,Australia,Hybrid,Entry,12,Master,1,0,0,0,0,65427,2,2024,Medium,5
1933,Data Engineer,Enterprise,Finance,Australia,Hybrid,Senior,13,Bachelor,1,0,0,1,0,50191,1,2022,Medium,7
1934,AI Engineer,Medium,Education,UK,Hybrid,Mid,6,PhD,0,1,1,1,0,184826,4,2022,High,1
1935,AI Engineer,MNC,Finance,Canada,Onsite,Senior,0,PhD,0,1,1,1,0,171192,11,2026,High,1
1936,Data Scientist,Enterprise,Finance,UK,Hybrid,Mid,13,Master,1,1,0,0,0,153613,5,2024,Medium,7
1937,Machine Learning Engineer,Startup,Technology,Germany,Hybrid,Entry,6,PhD,0,1,0,0,0,86813,8,2026,Low,6
1938,Machine Learning Engineer,MNC,Healthcare,India,Onsite,Senior,13,PhD,1,1,1,0,1,191754,7,2021,High,3
1939,AI Engineer,MNC,Retail,Singapore,Onsite,Entry,0,Bachelor,1,0,1,0,0,128125,11,2020,Medium,5
1940,Data Scientist,Enterprise,E-commerce,Australia,Hybrid,Mid,1,Master,0,0,0,0,0,78212,11,2021,Low,5
1941,Machine Learning Engineer,Medium,Retail,Germany,Remote,Entry,8,Bachelor,1,1,1,1,1,172175,6,2026,Medium,7
1942,Data Scientist,MNC,Healthcare,Canada,Onsite,Entry,14,Bachelor,0,1,1,1,1,170445,6,2024,Medium,2
1943,Data Scientist,Medium,Finance,Canada,Onsite,Senior,7,PhD,0,0,1,1,0,64313,11,2026,Low,6
1944,Data Scientist,Enterprise,Technology,UK,Hybrid,Entry,8,Bachelor,0,1,1,1,1,113412,5,2020,High,7
1945,Business Analyst,Startup,Healthcare,USA,Remote,Entry,11,Master,0,1,1,1,0,165173,11,2026,Low,5
1946,Data Engineer,MNC,Education,Australia,Onsite,Entry,8,PhD,1,1,1,0,1,115021,4,2020,Medium,1
1947,Data Scientist,Startup,Education,Australia,Onsite,Mid,3,Master,1,1,1,0,1,158495,8,2024,Low,4
1948,Business Analyst,Medium,Healthcare,USA,Onsite,Senior,14,Master,1,0,0,0,0,55184,8,2024,Low,2
1949,AI Engineer,Medium,E-commerce,Canada,Remote,Senior,4,Master,1,0,0,0,0,182514,11,2022,Medium,2
1950,Machine Learning Engineer,Startup,Retail,Canada,Onsite,Entry,9,Master,1,0,0,1,1,123351,10,2022,High,1
1951,Data Engineer,Enterprise,Retail,Singapore,Onsite,Senior,6,Bachelor,0,1,1,1,0,69079,11,2022,Medium,5
1952,Machine Learning Engineer,Enterprise,E-commerce,Singapore,Remote,Mid,5,PhD,1,1,0,0,0,133905,3,2024,Medium,1
1953,Data Engineer,MNC,Technology,Australia,Onsite,Mid,14,Bachelor,1,1,1,1,1,169323,8,2026,Low,4
1954,Machine Learning Engineer,MNC,Finance,Singapore,Remote,Entry,8,PhD,0,1,1,0,0,54111,5,2021,Medium,5
1955,Data Engineer,Enterprise,Finance,Singapore,Remote,Entry,1,Bachelor,0,0,1,1,1,117568,1,2020,Low,1
1956,Machine Learning Engineer,Enterprise,Education,India,Remote,Mid,14,PhD,0,1,0,1,0,193679,8,2025,Low,3
1957,Machine Learning Engineer,Startup,Technology,Australia,Hybrid,Mid,7,Master,0,0,0,1,0,154967,7,2021,Medium,7
1958,Machine Learning Engineer,Medium,E-commerce,Canada,Onsite,Mid,13,Master,1,1,0,0,0,106040,7,2023,High,2
1959,Machine Learning Engineer,Medium,Healthcare,Canada,Onsite,Entry,14,Bachelor,0,0,1,1,0,76401,5,2021,High,5
1960,AI Engineer,MNC,Retail,Singapore,Onsite,Mid,14,Bachelor,1,1,0,1,1,62266,5,2023,Low,9
1961,Data Scientist,Enterprise,Healthcare,India,Remote,Entry,1,Master,0,0,1,0,0,175711,7,2023,Low,7
1962,Data Analyst,Startup,Retail,Singapore,Hybrid,Mid,13,Bachelor,0,0,1,1,0,86643,11,2020,Low,2
1963,Business Analyst,MNC,Healthcare,Singapore,Remote,Mid,13,Bachelor,0,1,1,0,1,199204,9,2020,High,8
1964,Data Analyst,Startup,E-commerce,Germany,Onsite,Senior,1,PhD,1,1,0,1,1,88736,10,2026,Medium,2
1965,Data Analyst,Enterprise,E-commerce,Germany,Remote,Mid,2,PhD,1,1,1,1,0,169334,1,2025,Medium,3
1966,Data Engineer,Enterprise,Technology,India,Hybrid,Entry,3,PhD,1,0,1,0,0,161377,8,2023,High,4
1967,Data Scientist,Enterprise,Healthcare,India,Onsite,Mid,5,Bachelor,0,1,1,1,0,149816,11,2024,High,6
1968,Data Engineer,Medium,Healthcare,Germany,Remote,Senior,13,Master,1,0,1,0,0,127930,10,2026,Medium,8
1969,Data Scientist,Enterprise,Technology,Germany,Hybrid,Mid,5,Master,0,0,0,0,0,139348,9,2023,Low,8
1970,Data Scientist,MNC,Technology,Germany,Remote,Mid,13,Master,1,0,0,1,0,132243,7,2026,High,8
1971,Machine Learning Engineer,Medium,E-commerce,Germany,Remote,Mid,1,Master,0,1,1,1,0,196562,2,2022,Medium,7
1972,AI Engineer,Startup,E-commerce,Australia,Onsite,Entry,5,PhD,1,1,1,0,1,133872,12,2020,High,2
1973,Machine Learning Engineer,MNC,Education,Australia,Hybrid,Mid,7,PhD,1,1,1,1,1,152968,5,2021,Medium,9
1974,AI Engineer,MNC,Healthcare,Singapore,Remote,Mid,4,Bachelor,0,1,0,0,1,139267,11,2020,Low,5
1975,Data Engineer,Startup,E-commerce,UK,Hybrid,Mid,0,Master,0,0,1,0,1,101734,4,2024,Low,8
1976,AI Engineer,Medium,E-commerce,Singapore,Onsite,Senior,14,Bachelor,1,1,1,0,1,82325,7,2022,High,4
1977,Data Engineer,MNC,Healthcare,India,Onsite,Entry,7,Master,1,0,0,1,0,146597,3,2025,High,8
1978,Data Analyst,MNC,Technology,USA,Onsite,Entry,5,Master,1,1,1,1,1,132337,8,2024,High,2
1979,Data Analyst,MNC,Healthcare,UK,Hybrid,Senior,1,Bachelor,0,1,1,0,1,63048,5,2021,Low,4
1980,AI Engineer,Medium,Finance,USA,Hybrid,Entry,6,PhD,0,0,1,1,1,81578,6,2020,High,1
1981,AI Engineer,Medium,Healthcare,USA,Remote,Senior,13,Bachelor,1,1,0,0,0,142523,4,2021,High,6
1982,Data Engineer,Medium,Finance,Canada,Hybrid,Mid,7,Bachelor,1,0,0,0,0,191389,7,2022,Medium,2
1983,Machine Learning Engineer,MNC,Healthcare,India,Onsite,Entry,1,Master,1,0,1,0,0,172257,9,2026,Medium,4
1984,Data Engineer,Enterprise,Finance,Australia,Remote,Mid,13,PhD,0,1,1,1,1,149318,4,2021,Low,9
1985,Machine Learning Engineer,Startup,Finance,UK,Hybrid,Mid,0,Bachelor,0,1,1,1,0,177441,6,2023,Low,5
1986,Data Analyst,Enterprise,Healthcare,Singapore,Onsite,Entry,5,PhD,0,0,0,0,0,152640,6,2022,Medium,4
1987,Data Scientist,Medium,Education,India,Onsite,Mid,12,PhD,0,1,0,0,0,164970,1,2024,Low,9
1988,AI Engineer,MNC,E-commerce,Germany,Remote,Mid,5,PhD,0,1,0,0,0,141831,9,2024,High,1
1989,Machine Learning Engineer,MNC,Retail,India,Onsite,Senior,7,PhD,0,0,1,0,0,155586,11,2025,High,3
1990,Data Engineer,Enterprise,E-commerce,USA,Hybrid,Entry,13,Master,0,0,1,1,0,52094,2,2021,Low,9
1991,Data Analyst,Enterprise,Finance,Australia,Onsite,Mid,14,Master,0,0,1,0,0,158173,10,2022,High,2
1992,Machine Learning Engineer,Startup,Healthcare,Germany,Remote,Senior,6,Master,1,1,1,0,0,59668,1,2021,Medium,7
1993,Data Engineer,MNC,Healthcare,India,Onsite,Entry,7,Master,1,1,0,1,0,97133,5,2023,High,1
1994,AI Engineer,Enterprise,Healthcare,India,Onsite,Mid,9,Master,0,1,1,1,1,102224,2,2022,Medium,8
1995,AI Engineer,Startup,Healthcare,Australia,Hybrid,Mid,9,Bachelor,0,0,0,0,1,81257,10,2020,Medium,4
1996,Business Analyst,Medium,Education,USA,Hybrid,Mid,13,PhD,0,1,1,1,0,87062,5,2024,Low,2
1997,Data Scientist,Enterprise,Retail,Singapore,Hybrid,Mid,4,Master,0,1,1,0,0,162902,11,2021,Medium,8
1998,Business Analyst,Medium,Technology,Germany,Hybrid,Mid,1,PhD,1,0,0,0,1,107939,1,2023,High,6
1999,Data Analyst,Startup,Finance,USA,Onsite,Entry,14,Master,1,1,0,0,1,88934,7,2024,Medium,8
2000,Machine Learning Engineer,Medium,Retail,Australia,Hybrid,Entry,4,Master,1,1,1,1,0,178430,4,2022,Medium,5
2001,Data Analyst,MNC,E-commerce,India,Onsite,Senior,1,Bachelor,1,0,0,1,0,172063,8,2025,High,1
2002,Data Engineer,MNC,Technology,Singapore,Hybrid,Senior,8,PhD,1,1,0,1,1,50168,12,2024,Medium,5
2003,AI Engineer,Medium,Technology,UK,Hybrid,Senior,4,Master,0,0,0,0,1,188053,8,2024,Medium,5
2004,Business Analyst,MNC,Healthcare,UK,Hybrid,Entry,0,Master,0,1,1,0,1,118042,7,2020,High,1
2005,Business Analyst,Startup,Retail,Canada,Onsite,Entry,8,Bachelor,0,1,0,0,0,184476,1,2020,Low,3
2006,Business Analyst,MNC,E-commerce,UK,Hybrid,Entry,9,PhD,0,0,1,1,1,98321,3,2023,Low,7
2007,Data Analyst,Medium,Healthcare,Australia,Onsite,Mid,14,PhD,1,1,1,1,1,75918,6,2023,High,7
2008,AI Engineer,Medium,Healthcare,Australia,Hybrid,Entry,4,Master,1,1,0,0,0,189986,12,2025,High,9
2009,Machine Learning Engineer,Medium,Education,Australia,Hybrid,Entry,10,Bachelor,1,0,0,1,1,176692,6,2026,Low,5
2010,Data Engineer,Enterprise,Finance,Germany,Remote,Mid,0,Bachelor,0,1,0,1,0,120006,6,2021,High,8
2011,Machine Learning Engineer,Medium,Technology,Canada,Hybrid,Senior,14,Master,1,0,1,0,0,112701,2,2025,Medium,8
2012,Data Analyst,Startup,E-commerce,Germany,Onsite,Senior,8,PhD,0,0,1,1,0,193975,8,2020,Medium,8
2013,Data Engineer,MNC,Technology,Singapore,Remote,Senior,8,Master,1,1,1,1,1,162465,3,2025,Medium,9
2014,Business Analyst,MNC,Retail,UK,Onsite,Mid,9,PhD,1,1,0,1,0,186732,5,2022,High,2
2015,Data Scientist,Enterprise,Finance,Singapore,Onsite,Mid,9,Bachelor,1,1,1,0,1,148122,9,2025,Low,6
2016,Data Analyst,Enterprise,Healthcare,UK,Remote,Mid,8,Master,0,0,0,0,1,173560,12,2021,Low,9
2017,Data Analyst,Startup,Finance,India,Hybrid,Entry,14,Master,1,0,0,1,1,100178,7,2026,Low,1
2018,AI Engineer,Medium,Healthcare,Germany,Remote,Senior,5,Master,0,0,1,0,1,163838,9,2022,Medium,3
2019,Machine Learning Engineer,Enterprise,Finance,USA,Onsite,Mid,9,PhD,0,0,0,1,0,118369,4,2020,Low,5
2020,Data Analyst,MNC,Healthcare,Singapore,Hybrid,Mid,9,PhD,0,1,1,1,0,143107,1,2022,Low,7
2021,Data Analyst,Enterprise,Technology,India,Remote,Senior,1,Bachelor,1,1,0,1,1,94591,10,2022,High,4
2022,Business Analyst,Enterprise,Technology,Germany,Onsite,Senior,11,PhD,1,0,1,0,0,136124,3,2020,High,4
2023,Business Analyst,Medium,Technology,Australia,Hybrid,Entry,12,PhD,1,0,0,1,0,126683,11,2020,Medium,7
2024,Data Engineer,Enterprise,Technology,Canada,Onsite,Senior,6,Master,1,0,1,1,1,146672,5,2024,High,9
2025,Data Scientist,Startup,Finance,Singapore,Hybrid,Mid,1,Bachelor,0,1,0,0,0,183189,10,2022,High,8
2026,AI Engineer,MNC,Healthcare,Germany,Hybrid,Entry,3,Bachelor,1,1,0,1,0,82022,1,2021,Medium,3
2027,Data Scientist,Medium,Technology,Canada,Remote,Senior,3,Master,0,1,1,0,1,88534,7,2025,High,4
2028,Data Engineer,MNC,Finance,Singapore,Hybrid,Entry,9,PhD,0,0,0,0,1,96105,1,2023,Medium,1
2029,Business Analyst,Startup,Healthcare,Canada,Onsite,Mid,6,PhD,1,0,0,1,0,163858,8,2025,High,6
2030,Machine Learning Engineer,Startup,Finance,Singapore,Hybrid,Mid,5,Master,0,0,1,0,0,89704,7,2026,Medium,8
2031,Business Analyst,Enterprise,Education,UK,Onsite,Mid,11,Master,0,1,0,0,1,117778,2,2024,Low,1
2032,AI Engineer,Enterprise,Technology,USA,Hybrid,Mid,10,PhD,1,1,0,0,1,177099,12,2025,Low,6
2033,Business Analyst,Enterprise,Retail,Singapore,Hybrid,Entry,11,Bachelor,0,0,1,1,0,143862,11,2023,Low,7
2034,AI Engineer,MNC,Finance,Germany,Remote,Entry,12,Master,1,0,0,0,0,92924,7,2021,Low,3
2035,AI Engineer,Startup,Technology,USA,Hybrid,Mid,11,PhD,1,1,1,0,1,169517,11,2021,Low,5
2036,AI Engineer,Medium,E-commerce,Canada,Hybrid,Entry,9,Master,0,0,0,0,1,145628,11,2020,High,6
2037,Data Engineer,Enterprise,Healthcare,UK,Onsite,Mid,6,Bachelor,1,1,1,1,1,122746,6,2022,High,7
2038,AI Engineer,MNC,Education,Singapore,Onsite,Mid,5,Bachelor,0,0,1,1,1,160038,7,2020,Medium,4
2039,AI Engineer,Enterprise,Technology,USA,Onsite,Senior,0,PhD,1,0,0,0,1,174351,1,2022,High,6
2040,Machine Learning Engineer,Startup,E-commerce,India,Hybrid,Entry,14,Bachelor,1,0,1,0,1,81750,7,2024,Low,9
2041,Data Scientist,Medium,Finance,Canada,Onsite,Senior,14,Master,1,1,1,0,0,108445,9,2020,Low,5
2042,Data Analyst,Startup,Finance,India,Onsite,Mid,10,Bachelor,1,1,0,0,0,102114,8,2020,High,2
2043,Data Scientist,MNC,E-commerce,Australia,Hybrid,Senior,3,PhD,1,0,0,1,0,148020,7,2021,High,9
2044,AI Engineer,Enterprise,Education,USA,Onsite,Mid,13,Master,0,0,1,1,1,90992,2,2022,Low,6
2045,Machine Learning Engineer,Startup,E-commerce,USA,Remote,Mid,2,Bachelor,1,1,1,1,1,116676,12,2026,High,5
2046,Business Analyst,MNC,Healthcare,USA,Remote,Mid,14,Bachelor,0,1,1,0,1,196509,7,2021,Low,1
2047,Machine Learning Engineer,Enterprise,Finance,Australia,Onsite,Entry,6,Bachelor,1,0,1,0,0,106154,11,2020,Low,6
2048,AI Engineer,Medium,E-commerce,Germany,Onsite,Mid,12,PhD,0,1,1,0,0,93877,2,2022,Medium,8
2049,Machine Learning Engineer,Startup,Retail,Canada,Onsite,Mid,6,PhD,0,0,0,1,1,71091,4,2022,Low,7
2050,Machine Learning Engineer,Enterprise,Retail,Canada,Hybrid,Entry,11,Bachelor,0,0,0,1,1,50592,1,2025,Medium,5
2051,AI Engineer,Enterprise,E-commerce,Singapore,Remote,Entry,11,Master,0,1,0,1,1,72546,3,2024,High,5
2052,Data Engineer,Enterprise,Healthcare,Singapore,Remote,Mid,10,Bachelor,0,1,1,0,0,117746,5,2021,Medium,2
2053,Machine Learning Engineer,Enterprise,Finance,Singapore,Onsite,Entry,3,Master,1,1,0,0,1,186485,6,2025,High,8
2054,Data Analyst,Startup,Retail,Canada,Onsite,Mid,6,Master,0,0,0,0,1,153609,3,2024,High,7
2055,Data Analyst,Enterprise,E-commerce,Germany,Hybrid,Senior,3,PhD,0,1,0,1,1,111761,3,2025,Medium,1
2056,Machine Learning Engineer,MNC,E-commerce,USA,Hybrid,Entry,8,Bachelor,0,0,1,0,1,129718,10,2021,High,7
2057,Data Engineer,Startup,Technology,USA,Remote,Senior,2,PhD,1,1,0,0,0,119466,6,2021,High,4
2058,Business Analyst,Enterprise,E-commerce,Australia,Hybrid,Mid,9,Bachelor,1,1,1,1,1,93706,9,2026,Low,6
2059,AI Engineer,Startup,Healthcare,India,Remote,Entry,14,Master,1,0,1,1,1,57218,2,2022,Low,7
2060,Data Analyst,MNC,Retail,Germany,Onsite,Entry,1,PhD,1,0,1,1,0,198289,2,2022,Low,6
2061,Business Analyst,MNC,Technology,UK,Onsite,Mid,4,PhD,0,0,0,1,1,59332,7,2023,High,6
2062,Machine Learning Engineer,Startup,Retail,Germany,Remote,Entry,8,PhD,1,0,0,0,0,79045,4,2020,Medium,5
2063,Business Analyst,Enterprise,Retail,Australia,Onsite,Entry,10,Master,1,0,0,1,1,162634,12,2024,Medium,4
2064,Data Scientist,Enterprise,Healthcare,India,Hybrid,Entry,2,PhD,1,0,1,0,1,130192,1,2023,High,2
2065,Data Analyst,MNC,E-commerce,India,Onsite,Senior,0,Bachelor,0,1,0,0,0,163605,6,2024,Medium,1
2066,Machine Learning Engineer,Enterprise,Healthcare,Singapore,Onsite,Mid,8,Bachelor,1,1,1,1,1,102799,9,2024,High,4
2067,AI Engineer,MNC,E-commerce,Singapore,Remote,Mid,4,Master,0,0,1,1,0,178080,12,2020,Low,1
2068,Data Engineer,Enterprise,Technology,India,Hybrid,Mid,1,PhD,1,0,0,0,0,142455,12,2024,High,9
2069,Machine Learning Engineer,MNC,Healthcare,USA,Hybrid,Entry,5,Bachelor,0,1,0,1,0,97703,10,2024,Medium,1
2070,AI Engineer,Medium,Healthcare,UK,Onsite,Entry,2,PhD,1,1,1,1,0,159682,12,2025,Medium,5
2071,Data Engineer,Enterprise,Education,India,Onsite,Entry,13,Bachelor,0,0,1,1,1,104636,6,2022,Low,2
2072,Data Engineer,Enterprise,Finance,Canada,Hybrid,Mid,8,Master,0,0,0,0,1,127076,11,2022,Medium,6
2073,Machine Learning Engineer,Enterprise,Healthcare,USA,Hybrid,Senior,2,Bachelor,0,1,1,0,1,95146,6,2022,High,8
2074,Business Analyst,Startup,Education,UK,Remote,Mid,1,Bachelor,1,0,0,1,0,113247,4,2020,Medium,2
2075,Business Analyst,Enterprise,Finance,Canada,Onsite,Mid,2,Bachelor,0,1,1,1,0,98376,11,2022,Low,7
2076,Data Engineer,Startup,E-commerce,UK,Onsite,Senior,5,Master,1,0,0,0,0,115582,1,2023,High,4
2077,Business Analyst,Startup,E-commerce,Australia,Hybrid,Entry,2,Bachelor,1,0,1,1,0,136339,7,2026,High,4
2078,Data Scientist,MNC,E-commerce,UK,Remote,Entry,8,Master,0,1,0,1,0,146087,4,2023,High,6
2079,Data Engineer,Startup,Education,Canada,Hybrid,Mid,8,Master,0,0,1,0,0,116124,12,2023,Low,8
2080,Data Engineer,Startup,Education,Germany,Onsite,Senior,8,Bachelor,1,1,0,0,0,73812,9,2020,Medium,7
2081,AI Engineer,Medium,Finance,UK,Onsite,Mid,1,PhD,1,1,1,0,0,50484,4,2026,Medium,6
2082,Business Analyst,Enterprise,E-commerce,Germany,Onsite,Mid,14,Bachelor,0,0,0,0,0,168983,11,2021,Low,5
2083,Data Engineer,Startup,Retail,UK,Onsite,Senior,6,Master,1,0,1,1,0,175193,9,2021,High,6
2084,Data Scientist,Enterprise,Healthcare,Australia,Remote,Senior,14,PhD,0,1,1,0,0,196921,1,2023,Low,7
2085,AI Engineer,Startup,Education,Canada,Onsite,Entry,11,Bachelor,0,1,0,0,0,114678,10,2021,Medium,9
2086,Machine Learning Engineer,MNC,Education,UK,Hybrid,Mid,1,Bachelor,1,1,1,0,1,180556,4,2024,Low,2
2087,Data Engineer,Medium,Education,India,Remote,Senior,0,Bachelor,1,1,1,1,1,68898,2,2020,Low,2
2088,Data Scientist,Startup,Finance,Australia,Remote,Senior,4,Bachelor,1,0,1,0,0,82216,11,2023,Medium,9
2089,Data Analyst,Enterprise,E-commerce,India,Onsite,Senior,10,Bachelor,0,0,1,1,1,131415,6,2025,Medium,6
2090,Data Scientist,MNC,Retail,Australia,Remote,Senior,10,PhD,1,1,0,0,1,69307,11,2023,High,9
2091,Data Scientist,Enterprise,Healthcare,Australia,Onsite,Mid,7,Bachelor,0,1,1,1,1,154709,9,2026,Low,8
2092,AI Engineer,MNC,Healthcare,Singapore,Remote,Mid,13,Master,0,1,0,1,1,177803,2,2023,High,8
